Resume_ID,JD_idx,JD_title,Score
16449850,29,Vice President Finance,0.006
47410104,20,Finance Manager,0.0
47410104,21,Financial Sales Consultant,0.009
47410104,22,Finance Specialist,0.009
47410104,23,Financial Advisor,0.032
47410104,24,Financial Advisor,0.016
47410104,25,Finance & Warehouse Assistant,0.053
47410104,26,Senior Financial Consultant,0.112
47410104,27,Financial Advisor,0.008
47410104,28,Financial Advisor/Wealth Manager ,0.034
47410104,29,Vice President Finance,0.009
38225199,20,Finance Manager,0.0
38225199,21,Financial Sales Consultant,0.0
38225199,22,Finance Specialist,0.0
38225199,23,Financial Advisor,0.0
38225199,24,Financial Advisor,0.0
38225199,25,Finance & Warehouse Assistant,0.0
38225199,26,Senior Financial Consultant,0.0
38225199,27,Financial Advisor,0.0
38225199,28,Financial Advisor/Wealth Manager ,0.0
38225199,29,Vice President Finance,0.0
14106638,20,Finance Manager,0.0
14106638,21,Financial Sales Consultant,0.015
14106638,22,Finance Specialist,0.015
14106638,23,Financial Advisor,0.052
14106638,24,Financial Advisor,0.026
14106638,25,Finance & Warehouse Assistant,0.0
14106638,26,Senior Financial Consultant,0.017
14106638,27,Financial Advisor,0.013
14106638,28,Financial Advisor/Wealth Manager ,0.055
14106638,29,Vice President Finance,0.0
19243556,20,Finance Manager,0.066
19243556,21,Financial Sales Consultant,0.017
19243556,22,Finance Specialist,0.112
19243556,23,Financial Advisor,0.061
19243556,24,Financial Advisor,0.03
19243556,25,Finance & Warehouse Assistant,0.0
19243556,26,Senior Financial Consultant,0.02
19243556,27,Financial Advisor,0.015
19243556,28,Financial Advisor/Wealth Manager ,0.064
19243556,29,Vice President Finance,0.0
20880935,20,Finance Manager,0.0
20880935,21,Financial Sales Consultant,0.007
20880935,22,Finance Specialist,0.008
20880935,23,Financial Advisor,0.026
20880935,24,Financial Advisor,0.013
20880935,25,Finance & Warehouse Assistant,0.0
20880935,26,Senior Financial Consultant,0.009
20880935,27,Financial Advisor,0.007
20880935,28,Financial Advisor/Wealth Manager ,0.028
20880935,29,Vice President Finance,0.014
95519832,20,Finance Manager,0.0
95519832,21,Financial Sales Consultant,0.0
95519832,22,Finance Specialist,0.0
95519832,23,Financial Advisor,0.0
95519832,24,Financial Advisor,0.0
95519832,25,Finance & Warehouse Assistant,0.0
95519832,26,Senior Financial Consultant,0.0
95519832,27,Financial Advisor,0.0
95519832,28,Financial Advisor/Wealth Manager ,0.0
95519832,29,Vice President Finance,0.006
39295103,20,Finance Manager,0.0
39295103,21,Financial Sales Consultant,0.0
39295103,22,Finance Specialist,0.0
39295103,23,Financial Advisor,0.0
39295103,24,Financial Advisor,0.0
39295103,25,Finance & Warehouse Assistant,0.0
39295103,26,Senior Financial Consultant,0.0
39295103,27,Financial Advisor,0.0
39295103,28,Financial Advisor/Wealth Manager ,0.0
39295103,29,Vice President Finance,0.0
25101183,20,Finance Manager,0.0
25101183,21,Financial Sales Consultant,0.009
25101183,22,Finance Specialist,0.009
25101183,23,Financial Advisor,0.031
25101183,24,Financial Advisor,0.015
25101183,25,Finance & Warehouse Assistant,0.0
25101183,26,Senior Financial Consultant,0.206
25101183,27,Financial Advisor,0.008
25101183,28,Financial Advisor/Wealth Manager ,0.033
25101183,29,Vice President Finance,0.0
88038965,20,Finance Manager,0.0
88038965,21,Financial Sales Consultant,0.023
88038965,22,Finance Specialist,0.023
88038965,23,Financial Advisor,0.08
88038965,24,Financial Advisor,0.04
88038965,25,Finance & Warehouse Assistant,0.0
88038965,26,Senior Financial Consultant,0.026
88038965,27,Financial Advisor,0.02
88038965,28,Financial Advisor/Wealth Manager ,0.084
88038965,29,Vice President Finance,0.0
17392859,20,Finance Manager,0.0
17392859,21,Financial Sales Consultant,0.018
17392859,22,Finance Specialist,0.018
17392859,23,Financial Advisor,0.065
17392859,24,Financial Advisor,0.032
17392859,25,Finance & Warehouse Assistant,0.0
17392859,26,Senior Financial Consultant,0.021
17392859,27,Financial Advisor,0.016
17392859,28,Financial Advisor/Wealth Manager ,0.068
17392859,29,Vice President Finance,0.0
20969845,20,Finance Manager,0.0
20969845,21,Financial Sales Consultant,0.012
20969845,22,Finance Specialist,0.012
20969845,23,Financial Advisor,0.042
20969845,24,Financial Advisor,0.021
20969845,25,Finance & Warehouse Assistant,0.0
20969845,26,Senior Financial Consultant,0.013
20969845,27,Financial Advisor,0.01
20969845,28,Financial Advisor/Wealth Manager ,0.044
20969845,29,Vice President Finance,0.0
20275356,20,Finance Manager,0.0
20275356,21,Financial Sales Consultant,0.0
20275356,22,Finance Specialist,0.0
20275356,23,Financial Advisor,0.0
20275356,24,Financial Advisor,0.0
20275356,25,Finance & Warehouse Assistant,0.0
20275356,26,Senior Financial Consultant,0.0
20275356,27,Financial Advisor,0.0
20275356,28,Financial Advisor/Wealth Manager ,0.0
20275356,29,Vice President Finance,0.0
59818742,20,Finance Manager,0.0
59818742,21,Financial Sales Consultant,0.0
59818742,22,Finance Specialist,0.0
59818742,23,Financial Advisor,0.0
59818742,24,Financial Advisor,0.0
59818742,25,Finance & Warehouse Assistant,0.0
59818742,26,Senior Financial Consultant,0.0
59818742,27,Financial Advisor,0.0
59818742,28,Financial Advisor/Wealth Manager ,0.0
59818742,29,Vice President Finance,0.019
72136463,20,Finance Manager,0.0
72136463,21,Financial Sales Consultant,0.008
72136463,22,Finance Specialist,0.008
72136463,23,Financial Advisor,0.029
72136463,24,Financial Advisor,0.014
72136463,25,Finance & Warehouse Assistant,0.0
72136463,26,Senior Financial Consultant,0.009
72136463,27,Financial Advisor,0.007
72136463,28,Financial Advisor/Wealth Manager ,0.03
72136463,29,Vice President Finance,0.0
98513424,20,Finance Manager,0.0
98513424,21,Financial Sales Consultant,0.0
98513424,22,Finance Specialist,0.0
98513424,23,Financial Advisor,0.0
98513424,24,Financial Advisor,0.0
98513424,25,Finance & Warehouse Assistant,0.0
98513424,26,Senior Financial Consultant,0.068
98513424,27,Financial Advisor,0.0
98513424,28,Financial Advisor/Wealth Manager ,0.0
98513424,29,Vice President Finance,0.0
15717923,20,Finance Manager,0.0
15717923,21,Financial Sales Consultant,0.0
15717923,22,Finance Specialist,0.061
15717923,23,Financial Advisor,0.0
15717923,24,Financial Advisor,0.0
15717923,25,Finance & Warehouse Assistant,0.0
15717923,26,Senior Financial Consultant,0.0
15717923,27,Financial Advisor,0.0
15717923,28,Financial Advisor/Wealth Manager ,0.0
15717923,29,Vice President Finance,0.0
24833063,20,Finance Manager,0.0
24833063,21,Financial Sales Consultant,0.011
24833063,22,Finance Specialist,0.011
24833063,23,Financial Advisor,0.038
24833063,24,Financial Advisor,0.019
24833063,25,Finance & Warehouse Assistant,0.0
24833063,26,Senior Financial Consultant,0.012
24833063,27,Financial Advisor,0.009
24833063,28,Financial Advisor/Wealth Manager ,0.04
24833063,29,Vice President Finance,0.02
15792052,20,Finance Manager,0.0
15792052,21,Financial Sales Consultant,0.011
15792052,22,Finance Specialist,0.011
15792052,23,Financial Advisor,0.04
15792052,24,Financial Advisor,0.02
15792052,25,Finance & Warehouse Assistant,0.0
15792052,26,Senior Financial Consultant,0.013
15792052,27,Financial Advisor,0.01
15792052,28,Financial Advisor/Wealth Manager ,0.042
15792052,29,Vice President Finance,0.0
59450123,20,Finance Manager,0.0
59450123,21,Financial Sales Consultant,0.0
59450123,22,Finance Specialist,0.0
59450123,23,Financial Advisor,0.0
59450123,24,Financial Advisor,0.0
59450123,25,Finance & Warehouse Assistant,0.0
59450123,26,Senior Financial Consultant,0.0
59450123,27,Financial Advisor,0.0
59450123,28,Financial Advisor/Wealth Manager ,0.0
59450123,29,Vice President Finance,0.012
24611721,20,Finance Manager,0.0
24611721,21,Financial Sales Consultant,0.0
24611721,22,Finance Specialist,0.0
24611721,23,Financial Advisor,0.0
24611721,24,Financial Advisor,0.0
24611721,25,Finance & Warehouse Assistant,0.0
24611721,26,Senior Financial Consultant,0.0
24611721,27,Financial Advisor,0.0
24611721,28,Financial Advisor/Wealth Manager ,0.0
24611721,29,Vice President Finance,0.005
15224503,20,Finance Manager,0.0
15224503,21,Financial Sales Consultant,0.0
15224503,22,Finance Specialist,0.0
15224503,23,Financial Advisor,0.0
15224503,24,Financial Advisor,0.0
15224503,25,Finance & Warehouse Assistant,0.0
15224503,26,Senior Financial Consultant,0.0
15224503,27,Financial Advisor,0.0
15224503,28,Financial Advisor/Wealth Manager ,0.0
15224503,29,Vice President Finance,0.0
27409087,20,Finance Manager,0.0
27409087,21,Financial Sales Consultant,0.008
27409087,22,Finance Specialist,0.008
27409087,23,Financial Advisor,0.03
27409087,24,Financial Advisor,0.015
27409087,25,Finance & Warehouse Assistant,0.0
27409087,26,Senior Financial Consultant,0.01
27409087,27,Financial Advisor,0.007
27409087,28,Financial Advisor/Wealth Manager ,0.031
27409087,29,Vice President Finance,0.0
20918464,20,Finance Manager,0.0
20918464,21,Financial Sales Consultant,0.0
20918464,22,Finance Specialist,0.0
20918464,23,Financial Advisor,0.0
20918464,24,Financial Advisor,0.0
20918464,25,Finance & Warehouse Assistant,0.0
20918464,26,Senior Financial Consultant,0.0
20918464,27,Financial Advisor,0.0
20918464,28,Financial Advisor/Wealth Manager ,0.0
20918464,29,Vice President Finance,0.0
19540089,20,Finance Manager,0.0
19540089,21,Financial Sales Consultant,0.009
19540089,22,Finance Specialist,0.009
19540089,23,Financial Advisor,0.032
19540089,24,Financial Advisor,0.016
19540089,25,Finance & Warehouse Assistant,0.0
19540089,26,Senior Financial Consultant,0.01
19540089,27,Financial Advisor,0.008
19540089,28,Financial Advisor/Wealth Manager ,0.034
19540089,29,Vice President Finance,0.009
28724469,20,Finance Manager,0.0
28724469,21,Financial Sales Consultant,0.0
28724469,22,Finance Specialist,0.0
28724469,23,Financial Advisor,0.0
28724469,24,Financial Advisor,0.0
28724469,25,Finance & Warehouse Assistant,0.0
28724469,26,Senior Financial Consultant,0.0
28724469,27,Financial Advisor,0.0
28724469,28,Financial Advisor/Wealth Manager ,0.0
28724469,29,Vice President Finance,0.0
18636651,20,Finance Manager,0.0
18636651,21,Financial Sales Consultant,0.009
18636651,22,Finance Specialist,0.009
18636651,23,Financial Advisor,0.033
18636651,24,Financial Advisor,0.016
18636651,25,Finance & Warehouse Assistant,0.0
18636651,26,Senior Financial Consultant,0.113
18636651,27,Financial Advisor,0.008
18636651,28,Financial Advisor/Wealth Manager ,0.034
18636651,29,Vice President Finance,0.009
59777056,20,Finance Manager,0.0
59777056,21,Financial Sales Consultant,0.007
59777056,22,Finance Specialist,0.007
59777056,23,Financial Advisor,0.025
59777056,24,Financial Advisor,0.013
59777056,25,Finance & Warehouse Assistant,0.0
59777056,26,Senior Financial Consultant,0.008
59777056,27,Financial Advisor,0.006
59777056,28,Financial Advisor/Wealth Manager ,0.027
59777056,29,Vice President Finance,0.007
22492537,20,Finance Manager,0.0
22492537,21,Financial Sales Consultant,0.01
22492537,22,Finance Specialist,0.053
22492537,23,Financial Advisor,0.034
22492537,24,Financial Advisor,0.017
22492537,25,Finance & Warehouse Assistant,0.0
22492537,26,Senior Financial Consultant,0.011
22492537,27,Financial Advisor,0.008
22492537,28,Financial Advisor/Wealth Manager ,0.036
22492537,29,Vice President Finance,0.0
24967652,20,Finance Manager,0.0
24967652,21,Financial Sales Consultant,0.0
24967652,22,Finance Specialist,0.0
24967652,23,Financial Advisor,0.0
24967652,24,Financial Advisor,0.0
24967652,25,Finance & Warehouse Assistant,0.0
24967652,26,Senior Financial Consultant,0.0
24967652,27,Financial Advisor,0.0
24967652,28,Financial Advisor/Wealth Manager ,0.0
24967652,29,Vice President Finance,0.0
14445309,30,Advocate Supervisor,0.0
14445309,31,Sr. Customer Success Advocate,0.0
14445309,32,Developer Advocate,0.0
14445309,33,Associate Client Advocate,0.0
14445309,34,Developer Advocate,0.0
14445309,35,Customer Relationship Advocate Career Development Experience,0.0
14445309,36,Associate Client Advocate - Natural Resources,0.0
14445309,37,Developer Advocate,0.0
14445309,38,"Developer Advocate, Manager",0.0
14445309,39,Clean Energy Advocate,0.0
35474904,30,Advocate Supervisor,0.0
35474904,31,Sr. Customer Success Advocate,0.03
35474904,32,Developer Advocate,0.0
35474904,33,Associate Client Advocate,0.0
35474904,34,Developer Advocate,0.0
35474904,35,Customer Relationship Advocate Career Development Experience,0.0
35474904,36,Associate Client Advocate - Natural Resources,0.0
35474904,37,Developer Advocate,0.0
35474904,38,"Developer Advocate, Manager",0.0
35474904,39,Clean Energy Advocate,0.0
37348041,30,Advocate Supervisor,0.0
37348041,31,Sr. Customer Success Advocate,0.0
37348041,32,Developer Advocate,0.0
37348041,33,Associate Client Advocate,0.0
37348041,34,Developer Advocate,0.0
37348041,35,Customer Relationship Advocate Career Development Experience,0.0
37348041,36,Associate Client Advocate - Natural Resources,0.0
37348041,37,Developer Advocate,0.0
37348041,38,"Developer Advocate, Manager",0.0
37348041,39,Clean Energy Advocate,0.0
89508407,30,Advocate Supervisor,0.036
89508407,31,Sr. Customer Success Advocate,0.0
89508407,32,Developer Advocate,0.0
89508407,33,Associate Client Advocate,0.0
89508407,34,Developer Advocate,0.0
89508407,35,Customer Relationship Advocate Career Development Experience,0.0
89508407,36,Associate Client Advocate - Natural Resources,0.0
89508407,37,Developer Advocate,0.0
89508407,38,"Developer Advocate, Manager",0.0
89508407,39,Clean Energy Advocate,0.0
25873425,30,Advocate Supervisor,0.02
25873425,31,Sr. Customer Success Advocate,0.0
25873425,32,Developer Advocate,0.0
25873425,33,Associate Client Advocate,0.035
25873425,34,Developer Advocate,0.0
25873425,35,Customer Relationship Advocate Career Development Experience,0.0
25873425,36,Associate Client Advocate - Natural Resources,0.035
25873425,37,Developer Advocate,0.0
25873425,38,"Developer Advocate, Manager",0.0
25873425,39,Clean Energy Advocate,0.0
31040875,30,Advocate Supervisor,0.086
31040875,31,Sr. Customer Success Advocate,0.0
31040875,32,Developer Advocate,0.0
31040875,33,Associate Client Advocate,0.0
31040875,34,Developer Advocate,0.0
31040875,35,Customer Relationship Advocate Career Development Experience,0.0
31040875,36,Associate Client Advocate - Natural Resources,0.0
31040875,37,Developer Advocate,0.0
31040875,38,"Developer Advocate, Manager",0.0
31040875,39,Clean Energy Advocate,0.0
11188218,30,Advocate Supervisor,0.0
11188218,31,Sr. Customer Success Advocate,0.0
11188218,32,Developer Advocate,0.0
11188218,33,Associate Client Advocate,0.0
11188218,34,Developer Advocate,0.0
11188218,35,Customer Relationship Advocate Career Development Experience,0.0
11188218,36,Associate Client Advocate - Natural Resources,0.0
11188218,37,Developer Advocate,0.0
11188218,38,"Developer Advocate, Manager",0.0
11188218,39,Clean Energy Advocate,0.0
73448369,30,Advocate Supervisor,0.0
73448369,31,Sr. Customer Success Advocate,0.0
73448369,32,Developer Advocate,0.0
73448369,33,Associate Client Advocate,0.0
73448369,34,Developer Advocate,0.0
73448369,35,Customer Relationship Advocate Career Development Experience,0.0
73448369,36,Associate Client Advocate - Natural Resources,0.0
73448369,37,Developer Advocate,0.0
73448369,38,"Developer Advocate, Manager",0.0
73448369,39,Clean Energy Advocate,0.0
42164460,30,Advocate Supervisor,0.0
42164460,31,Sr. Customer Success Advocate,0.0
42164460,32,Developer Advocate,0.0
42164460,33,Associate Client Advocate,0.034
42164460,34,Developer Advocate,0.0
42164460,35,Customer Relationship Advocate Career Development Experience,0.0
42164460,36,Associate Client Advocate - Natural Resources,0.034
42164460,37,Developer Advocate,0.0
42164460,38,"Developer Advocate, Manager",0.0
42164460,39,Clean Energy Advocate,0.0
18725071,30,Advocate Supervisor,0.0
18725071,31,Sr. Customer Success Advocate,0.0
18725071,32,Developer Advocate,0.0
18725071,33,Associate Client Advocate,0.0
18725071,34,Developer Advocate,0.0
18725071,35,Customer Relationship Advocate Career Development Experience,0.0
18725071,36,Associate Client Advocate - Natural Resources,0.0
18725071,37,Developer Advocate,0.0
18725071,38,"Developer Advocate, Manager",0.0
18725071,39,Clean Energy Advocate,0.0
28974459,30,Advocate Supervisor,0.0
28974459,31,Sr. Customer Success Advocate,0.038
28974459,32,Developer Advocate,0.0
28974459,33,Associate Client Advocate,0.0
28974459,34,Developer Advocate,0.0
28974459,35,Customer Relationship Advocate Career Development Experience,0.0
28974459,36,Associate Client Advocate - Natural Resources,0.0
28974459,37,Developer Advocate,0.0
28974459,38,"Developer Advocate, Manager",0.0
28974459,39,Clean Energy Advocate,0.0
38291889,30,Advocate Supervisor,0.013
38291889,31,Sr. Customer Success Advocate,0.0
38291889,32,Developer Advocate,0.0
38291889,33,Associate Client Advocate,0.024
38291889,34,Developer Advocate,0.0
38291889,35,Customer Relationship Advocate Career Development Experience,0.0
38291889,36,Associate Client Advocate - Natural Resources,0.024
38291889,37,Developer Advocate,0.0
38291889,38,"Developer Advocate, Manager",0.0
38291889,39,Clean Energy Advocate,0.0
12171093,30,Advocate Supervisor,0.013
12171093,31,Sr. Customer Success Advocate,0.0
12171093,32,Developer Advocate,0.049
12171093,33,Associate Client Advocate,0.022
